3.312067867,5.00570471,1.156800132
3.312024337,5.010603578,1.152242577
3.313063199,5.013035421,1.148681921
3.314032437,5.009856931,1.151728923
3.313843158,5.004656367,1.15546639
3.313650333,4.997561086,1.162279234
3.314545949,4.994148402,1.166386761
3.315378228,4.992046257,1.169504427
3.316148841,4.991187908,1.172474047
3.315769276,4.991506061,1.176103948
3.315394795,4.990752589,1.180362475
3.315027198,4.990076538,1.183605486
3.314668049,4.992744875,1.182644167
3.314318686,4.997474539,1.179264247
3.313980241,5.004136858,1.175989897
3.313653653,5.011514643,1.17201725
3.313339684,5.018455997,1.167382187
3.313038934,5.02278406,1.16534576
3.313842239,5.023540305,1.165807005
3.313506318,5.022011044,1.167051721
3.31318496,5.019419636,1.16823995
3.311788216,5.014744893,1.170178675
3.310469591,5.015750233,1.169608881
3.309228864,5.015582311,1.169052464
3.30806535,5.016487955,1.166897323
3.306977951,5.017316949,1.165631257
3.307055594,5.01698205,1.166027214
3.306052915,5.013368578,1.16882407
3.305121478,5.015391058,1.16666233
3.304259374,5.020556093,1.161358721
3.30346447,5.027586919,1.153855456
3.303824825,5.034180936,1.147479482
3.303094362,5.038163508,1.143808311
3.30351446,5.038578084,1.143544413
3.303929562,5.037803091,1.143323682
3.303247217,5.035910188,1.143949839
3.302618841,5.037331792,1.142160544
3.302042502,5.039705561,1.138861415
3.302606538,5.03970451,1.137343416
3.302065212,5.037461735,1.135922942
3.301569916,5.035290701,1.137016308
3.301118747,5.031016476,1.138099414
3.301800118,5.030221355,1.13675005
3.301368408,5.033810151,1.130647896
3.302065545,5.036082052,1.126445168
3.302736596,5.040374578,1.122457822
3.303380183,5.041114325,1.120294916
3.303995252,5.039585629,1.118271539
3.30458104,5.034829219,1.121222025
3.30404667,5.02703819,1.125712834
3.303545103,5.019674829,1.132478775
3.303075917,5.016009996,1.13576995
3.302638535,5.014761866,1.136526282
3.30223224,5.01252948,1.141299567
3.302946586,5.009371281,1.146693357
3.30253704,5.00643555,1.151866769
3.303246571,5.004806886,1.15682004
3.303921233,5.000054407,1.163973495
3.302379813,4.999992546,1.162743237
3.29983818,5.003271558,1.157502821
3.297448847,5.009695307,1.150036825
3.295210242,5.016888486,1.141254795
3.294210403,5.021513705,1.136870018
3.293293089,5.023696011,1.134292875
3.292455075,5.024652574,1.132647669
3.291692988,5.0244481,1.132705176
3.291003345,5.018786007,1.136815047
3.290382585,5.016705458,1.135128589
3.289827104,5.01583703,1.13513976
3.290423665,5.01393618,1.134360052
3.289925054,5.015426052,1.132015533
3.289481283,5.015754796,1.128979003
3.290179549,5.012803255,1.13012139
3.290863474,5.013301204,1.129626128
3.290439934,5.017058165,1.12675271
3.290059807,5.023883921,1.122407419
3.290811138,5.030318529,1.117462342
3.292628752,5.03418338,1.11517453
3.294357488,5.036698885,1.114632689
3.29599616,5.037933419,1.115765648
3.296453891,5.036865577,1.117695849
3.297974411,5.032536886,1.121999261
3.298314424,5.030593285,1.122119971
3.29862797,5.029822409,1.120644749
3.298915962,5.029073778,1.119252413
3.300269757,5.029440063,1.118747451
3.301537166,5.026498778,1.119900367
3.301629249,5.022621073,1.121834898
3.301701038,5.02332245,1.122095987
3.300663911,5.027260523,1.118330542
3.299672766,5.0320656,1.113932368
3.298728826,5.038766219,1.108127049
3.297832883,5.040697074,1.108238035
3.298075727,5.041385547,1.110799308
3.298304201,5.039809462,1.114899824
3.298518433,5.037190191,1.12046935
3.298718629,5.033595036,1.125825426
3.297814675,5.034542026,1.126128381
3.29914088,5.034329718,1.125613574
3.300390811,5.036294084,1.123508345
3.30156492,5.040311275,1.119073836
3.3015737,5.040806107,1.116443501
3.30157162,5.040151526,1.114742102
3.301559877,5.041685207,1.109095664
3.302629984,5.045284751,1.102897799
3.303629785,5.044285793,1.102631724
3.304560655,5.045486633,1.099992721
3.305424253,5.045494552,1.09991813
3.306222479,5.043286262,1.101496642
3.306957439,5.038991458,1.104657389
3.306541021,5.03491959,1.107716946
3.307219233,5.029981589,1.112286012
3.307840992,5.027511197,1.113456434
3.309498926,5.027380748,1.112975639
3.311042162,5.029461775,1.110104167
3.310292726,5.032535516,1.10332994
3.308469853,5.034356542,1.099272802
3.307819902,5.033896677,1.098635538
3.307191613,5.035643204,1.097247837
3.307676961,5.03838002,1.095947479
3.308124006,5.040954466,1.095538281
3.308534111,5.044458431,1.093564298
3.308908723,5.044469902,1.094929345
3.309249355,5.042271224,1.09868866
3.309557568,5.037991371,1.105544565
3.309834959,5.033939118,1.11132742
3.308992757,5.025753608,1.120908986
3.309276184,5.022408403,1.126861839
3.310623645,5.019286945,1.133355113
3.3107928,5.017474863,1.137131295
3.310938521,5.014722946,1.140714368
3.311062447,5.013268831,1.143301306
3.31007579,5.007591162,1.148962046
3.309133313,5.005567181,1.149500562
3.309326513,5.005909628,1.147544079
3.309502885,5.008484171,1.146424558
3.309663154,5.012066695,1.142079925
3.308717682,5.01331652,1.141101035
3.307820445,5.014535051,1.140936012
3.308062215,5.014627646,1.142360133
3.308289816,5.012563183,1.14288885
3.308503361,5.009554385,1.145784498
3.30870304,5.010021765,1.146109352
3.308889108,5.011591357,1.144774388
3.309061877,5.015286413,1.142656644
3.309221712,5.020977778,1.139792526
3.309369016,5.024176279,1.137830945
3.308413844,5.023917368,1.13754612
3.307509876,5.028023575,1.13483932
3.307747603,5.032973652,1.131426252
3.307973582,5.036526591,1.126535089
3.308187673,5.04093022,1.121040269
3.308389824,5.041765457,1.11820102
3.308580065,5.041408128,1.117108052
3.308758497,5.038837203,1.117692041
3.308925286,5.036365144,1.119883566
3.309080652,5.036177495,1.11877463
3.309224862,5.038152204,1.117725379
3.31044861,5.038895763,1.118347466
3.311599026,5.037384425,1.119765341
3.313767252,5.034838101,1.123556829
3.314710822,5.031322741,1.126393538
3.316675174,5.032355124,1.125083131
3.317418802,5.033323044,1.123020816
3.315916818,5.037498594,1.11620805
3.314478449,5.04142337,1.108879904
3.313105808,5.046190404,1.103488248
3.312890751,5.047379248,1.099156536
3.312680954,5.046274185,1.099880145
3.311386777,5.041916054,1.103032968
3.311252446,5.03776936,1.107703656
3.311124881,5.03056599,1.11946695
3.309913762,5.027038094,1.125112808
3.309862702,5.022634346,1.131329774
3.308727689,5.019595802,1.135665251
3.307661515,5.02003642,1.138188476
3.307753768,5.019401306,1.141388609
3.307850096,5.016658442,1.145234113
3.30794945,5.017380983,1.145661531
3.308050874,5.020284917,1.142809469
3.30706312,5.027420737,1.13681647
3.307229007,5.034172272,1.131852829
3.306303859,5.037267784,1.129499167
3.306530303,5.037988045,1.128848226
3.30675389,5.037552045,1.129026239
3.306973525,5.034935294,1.130806107
3.307188256,5.030266189,1.134120412
3.307397266,5.029123967,1.133256791
3.307599864,5.02913926,1.131611423
3.307795475,5.031339072,1.130025484
3.307983629,5.034506833,1.128499558
3.30925434,5.035308837,1.128646887
3.30936373,5.034962528,1.130399831
3.309465195,5.035713137,1.132077852
3.310649347,5.037499261,1.13126194
3.311763222,5.041350062,1.128860741
3.312807474,5.046051648,1.125748895
3.312692737,5.047183054,1.126799092
3.313663952,5.046028049,1.12700289
3.314569138,5.043807741,1.129619778
3.315409798,5.040589331,1.133741523
3.316187679,5.034258208,1.140913501
3.315814346,5.032637527,1.144549375
3.316535518,5.030023655,1.147205754
3.31610947,5.027568791,1.148918725
3.315691433,5.024180662,1.150531118
3.316373548,5.019919423,1.153658488
3.315913722,5.01157301,1.16065522
3.315466821,5.008110754,1.164096955
3.315034249,5.009273589,1.163316668
3.313526779,5.01371121,1.1601009
3.312098562,5.019046627,1.154555265
3.310749942,5.020849759,1.151623483
3.310571113,5.019305634,1.153625762
3.311498573,5.023323243,1.151489801
3.312378401,5.024952806,1.15183871
3.312119871,5.02868014,1.149733883
3.312966575,5.031107754,1.14689155
3.313765215,5.034479933,1.144153377
3.314516006,5.034373852,1.143939609
3.315219441,5.034251813,1.145342636
3.315876258,5.031935557,1.147488657
3.31757779,5.031914597,1.147925015
3.316991191,5.035155029,1.145913853
3.316424559,5.041469625,1.143977034
3.315879284,5.04849146,1.139695766
3.315356469,5.052891004,1.13639775
3.313766569,5.053710264,1.134048771
3.3122634,5.052236076,1.134227066
3.311937349,5.047511552,1.138442825
3.310544274,5.040822436,1.144912744
3.310327131,5.036660723,1.149502529
3.310131606,5.035993255,1.150667534
3.309956572,5.033180083,1.152576679
3.309800897,5.029437405,1.156003833
3.308573065,5.025917581,1.159269849
3.308515551,5.022618462,1.163183105
3.307383265,5.022807896,1.165292674
3.307418365,5.025202701,1.166475518
3.306375498,5.029673193,1.164349101
